id,provider,country,region,bbox,url
1043,Panevezio Autobusu Parkas,LT,Panevėžio Apskritis,"{'minimum_latitude': 55.70396, 'maximum_latitude': 55.77949, 'minimum_longitude': 24.28858, 'maximum_longitude': 24.42731, 'extracted_on': '2022-03-17T19:47:54+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lt-panevezio-apskritis-panevezio-autobusu-parkas-gtfs-1043.zip?alt=media
1834,Busturas,LT,Šiaulių apskritis,"{'minimum_latitude': 54.6704, 'maximum_latitude': 56.15893, 'minimum_longitude': 21.07825, 'maximum_longitude': 25.28059, 'extracted_on': '2022-09-01T17:38:41+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lt-siauliu-apskritis-busturas-gtfs-1834.zip?alt=media
1044,Vilnius Transport,LT,Vilniaus Apskritis,"{'minimum_latitude': 54.57716, 'maximum_latitude': 54.82865, 'minimum_longitude': 25.04569, 'maximum_longitude': 25.5165, 'extracted_on': '2022-03-17T19:48:01+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lt-vilniaus-apskritis-vilnius-transport-gtfs-1044.zip?alt=media
1091,"DPN, AVL, CFL, CFLBus, RGTR, TICE, TRAM",LU,,"{'minimum_latitude': 48.947923, 'maximum_latitude': 50.624624, 'minimum_longitude': 5.566059, 'maximum_longitude': 6.990554, 'extracted_on': '2022-03-17T23:04:24+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lu-unknown-dpn-gtfs-1091.zip?alt=media
1108,"Régime Général des Transports Routiers, Ville de Luxembourg - Service Autobus, Chemins de Fer Luxembourgeois, Syndicat des Tramways Intercommunaux dans le Canton d'Esch, Luxtram, Société Nationale des Chemins de Fer Luxembourgeois",LU,,"{'minimum_latitude': 48.947923059605, 'maximum_latitude': 50.698256056892, 'minimum_longitude': 5.562347627316, 'maximum_longitude': 6.990553595105, 'extracted_on': '2022-03-17T23:56:48+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lu-unknown-regime-general-des-transports-routiers-gtfs-1108.zip?alt=media
2018,Jūrmalas autobusu satiksme,LV,Jūrmala,"{'minimum_latitude': 56.92688, 'maximum_latitude': 56.99528, 'minimum_longitude': 23.48721, 'maximum_longitude': 23.92215, 'extracted_on': '2024-03-04T04:02:35+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lv-jurmala-jurmalas-autobusu-satiksme-gtfs-2018.zip?alt=media
2016,Liepājas sabiedriskais transports,LV,Liepāja,"{'minimum_latitude': 56.47296, 'maximum_latitude': 56.61699, 'minimum_longitude': 20.99976, 'maximum_longitude': 21.10156, 'extracted_on': '2024-03-04T04:02:34+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lv-liepaja-liepajas-sabiedriskais-transports-gtfs-2016.zip?alt=media
2017,Rēzeknes satiksme,LV,Rēzekne,"{'minimum_latitude': 56.412, 'maximum_latitude': 56.58217, 'minimum_longitude': 27.23265, 'maximum_longitude': 27.48731, 'extracted_on': '2024-03-04T04:02:34+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lv-rezekne-rezeknes-satiksme-gtfs-2017.zip?alt=media
884,Rīgas Satiksme,LV,Rīga,"{'minimum_latitude': 56.85944, 'maximum_latitude': 57.07113, 'minimum_longitude': 23.90414, 'maximum_longitude': 24.37973, 'extracted_on': '2022-03-17T18:09:41+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lv-riga-rigas-satiksme-gtfs-884.zip?alt=media
992,Valsts SIA Autotransporta Direkcija (ATD),LV,Rīga,"{'minimum_latitude': 55.6756659, 'maximum_latitude': 58.0485012, 'minimum_longitude': 20.9879606, 'maximum_longitude': 28.1816125, 'extracted_on': '2022-03-17T18:59:01+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lv-riga-valsts-sia-autotransporta-direkcija-atd-gtfs-992.zip?alt=media
2337,Latvia by Gustavs Svalbe gsvalbe.id.lv,LV,,"{'minimum_latitude': 55.6756659, 'maximum_latitude': 58.0362951, 'minimum_longitude': 20.9879606, 'maximum_longitude': 28.1816125, 'extracted_on': '2025-01-10T17:08:28+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lv-unknown-latvia-by-gustavs-svalbe-gsvalbeidlv-gtfs-2337.zip?alt=media
2015,Pasažieru Vilciens,LV,,"{'minimum_latitude': 55.87213276259261, 'maximum_latitude': 57.77337328158956, 'minimum_longitude': 21.01579427719116, 'maximum_longitude': 28.11946392059326, 'extracted_on': '2024-03-04T04:02:32+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lv-unknown-pasazieru-vilciens-gtfs-2015.zip?alt=media
1816,Vitalis Transport,MA,Tetouan,"{'minimum_latitude': 35.3189694, 'maximum_latitude': 35.8414108, 'minimum_longitude': -5.5547027, 'maximum_longitude': -5.0916181, 'extracted_on': '2022-08-08T20:17:46+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ma-tetouan-vitalis-transport-gtfs-1816.zip?alt=media
2341,"Regia Transport Electric Chișinău, Î.M. Parcul Urban de Autobuze",MD,Chișinău,"{'minimum_latitude': 46.88323, 'maximum_latitude': 47.14711, 'minimum_longitude': 28.684298, 'maximum_longitude': 29.109, 'extracted_on': '2025-01-07T14:29:48+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/md-chisinau-regia-transport-electric-chisinau-gtfs-2341.zip?alt=media
2377,Željeznički prevoz Crne Gore,ME,,"{'minimum_latitude': None, 'maximum_latitude': None, 'minimum_longitude': None, 'maximum_longitude': None, 'extracted_on': '2024-02-24T16:25:40+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/me-zpcg-gtfs-2377.zip?alt=media
2034,Direccion General de Transporte Publico de Puerto Vallarta,MX,Jalisco,"{'minimum_latitude': 20.51288, 'maximum_latitude': 20.82609, 'minimum_longitude': -105.31455, 'maximum_longitude': -105.096375, 'extracted_on': '2024-07-11T22:32:52+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/mexico-jalisco-direccion-general-de-transporte-publico-de-puerto-vallarta-gtfs-2034.zip?alt=media
2033,Secretaría de Movilidad Oaxaca,MX,Oaxaca,"{'minimum_latitude': 16.98548, 'maximum_latitude': 17.1434923, 'minimum_longitude': -96.78068, 'maximum_longitude': -96.6579721, 'extracted_on': '2024-07-11T22:32:51+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/mexico-oaxaca-secretaria-de-movilidad-oaxaca-gtfs-2033.zip?alt=media
1807,SOMATRA,ML,Bamako,"{'minimum_latitude': None, 'maximum_latitude': None, 'minimum_longitude': None, 'maximum_longitude': None, 'extracted_on': '2022-08-05T18:12:11+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ml-bamako-somatra-gtfs-1807.zip?alt=media
2134,Daytrip Shuttle,MX,Cancun,"{'minimum_latitude': 20.15545007105369, 'maximum_latitude': 21.16647832124564, 'minimum_longitude': -87.45660810131473, 'maximum_longitude': -86.74932545956293, 'extracted_on': '2024-10-22T16:24:50+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/mx-cancun-daytrip-shuttle-gtfs-2134.zip?alt=media
2366,"Mi Transporte, Mi Transporte Eléctrico, Mi Macro, Mi Tren, SiTren",MX,Jalisco,"{'minimum_latitude': None, 'maximum_latitude': None, 'minimum_longitude': None, 'maximum_longitude': None, 'extracted_on': '2024-02-24T22:18:38+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/mx-guadalajara-mi-transporte-gtfs-2366.zip?alt=media
1830,"Pumabús, Corredores Concesionados, Sistema de Transporte Colectivo Metro, Metrobús, Servicio de Tren Ligero, Ferrocarriles Suburbanos, Trolebús, Red de Transporte de Pasajeros, Cablebus",MX,Mexico City,"{'minimum_latitude': 19.13313, 'maximum_latitude': 19.6671, 'minimum_longitude': -99.33581, 'maximum_longitude': -98.95259, 'extracted_on': '2022-09-01T17:07:55+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/mx-unknown-pumabus-gtfs-1830.zip?alt=media
1023,MapaNica Estelí,NI,Estelí,"{'minimum_latitude': 13.0659001, 'maximum_latitude': 13.1164624, 'minimum_longitude': -86.3752547, 'maximum_longitude': -86.3416399, 'extracted_on': '2022-03-17T19:38:43+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ni-esteli-mapanica-esteli-gtfs-1023.zip?alt=media
1021,MapaNica Managua,NI,Managua,"{'minimum_latitude': 12.0682684, 'maximum_latitude': 12.19287, 'minimum_longitude': -86.3718217, 'maximum_longitude': -86.1455999, 'extracted_on': '2022-03-17T19:38:40+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ni-managua-mapanica-managua-gtfs-1021.zip?alt=media
1022,Nicaragua,NI,,"{'minimum_latitude': 11.4610446, 'maximum_latitude': 13.3611569502, 'minimum_longitude': -87.045182, 'maximum_longitude': -85.646949, 'extracted_on': '2022-03-17T19:38:42+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ni-unknown-nicaragua-gtfs-1022.zip?alt=media
1077,"allGo (Keolis), Arriva, Blue Amigo, Bravo (Arriva), Bravo (Hermes), Breng, Connexxion, De Lijn, EBS, Westerschelde Ferry, GVB, HTM, Blauwnet, Breng, DB, Eurobahn, NMBS, Arriva, NS, NS International, R-net, Valleilijn, VIAS, Keolis, NIAG, Overal (Connexxion), OV Regio IJsselmond, Qbuzz, RET, Syntus Utrecht, Texelhopper, Transdev, Twents (Keolis), U-OV",NL,,"{'minimum_latitude': 43.3033199718, 'maximum_latitude': 55.67276, 'minimum_longitude': -0.1264966, 'maximum_longitude': 21.05204, 'extracted_on': '2022-03-17T20:39:51+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/nl-unknown-allgo-keolis-gtfs-1077.zip?alt=media
1078,"Agder Kollektivtrafikk AS, AtB, Avinor, Boreal Norge AS, Brakar, Bussring, Snelandia, Flåmsbana, FlixBus, Flytoget, Vy, Go-Ahead Nordic, Go Fjords, Havila, Hurtigruten, Gjendebåten AS, Innlandstrafikk, Skibladner, Boreal Norge AS, Norled AS, Boreal Sjø AS, Fjord1 ASA, Kolumbus, AMBU Pendlerrute, The Fjords, Geiranger Fjordservice, Gripruta, FRAM, Sundbåten, Flybussen Norgesbuss, Norsk Industriarbeidermuseum, Nordland fylkeskommune, Vy, NOR-WAY Bussekspress AS, Bygdøyfergen, Oscarsborgfergen, Østfold kollektivtrafikk, Ruter, SJ NORD, SJ AB, Skyss, Kringom, Norled, Lustrabaatane, Farte, Tide AS, Troms fylkestrafikk, Torghatten, Ulriken, Unibuss, VKT, Vy Travel, Vy, Vy Buss",NO,,"{'minimum_latitude': 53.55194, 'maximum_latitude': 78.246751, 'minimum_longitude': 4.51278, 'maximum_longitude': 31.111965, 'extracted_on': '2022-03-17T20:41:52+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/no-unknown-agder-kollektivtrafikk-as-gtfs-1078.zip?alt=media
1071,BayBus,NZ,Bay of Plenty,"{'minimum_latitude': -38.6393150613996, 'maximum_latitude': -37.3898234, 'minimum_longitude': 175.839138805048, 'maximum_longitude': 178.14268788955, 'extracted_on': '2022-03-17T20:34:45+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/nz-bay-of-plenty-baybus-gtfs-1071.zip?alt=media
1313,Metro Christchurch,NZ,Canterbury,"{'minimum_latitude': -43.81146, 'maximum_latitude': -43.28702, 'minimum_longitude': 172.10665, 'maximum_longitude': 172.76679, 'extracted_on': '2022-07-27T14:43:44+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/nz-christchurch-christchurch-metro-gtfs-1313.zip?alt=media
983,Otago Regional Council (ORC),NZ,Otago,"{'minimum_latitude': -45.9503128, 'maximum_latitude': -44.93829, 'minimum_longitude': 168.625274, 'maximum_longitude': 170.7265822, 'extracted_on': '2022-03-17T18:55:33+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/nz-otago-otago-regional-council-orc-gtfs-983.zip?alt=media
2329,eBus,NZ,South Island,"{'minimum_latitude': -41.40649057, 'maximum_latitude': -41.10733201, 'minimum_longitude': 173.0032153, 'maximum_longitude': 173.3251283, 'extracted_on': '2024-11-28T19:40:52+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/nz-south-island-ebus-gtfs-2329.zip?alt=media
1144,InterCity Group,NZ,,"{'minimum_latitude': -46.4118867, 'maximum_latitude': -34.990532, 'minimum_longitude': 167.714045, 'maximum_longitude': 178.020433, 'extracted_on': '2022-03-23T18:32:40+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/nz-unknown-intercity-group-gtfs-1144.zip?alt=media
1029,Auckland Transport,NZ,,"{'minimum_latitude': -37.79264, 'maximum_latitude': -36.2941, 'minimum_longitude': 174.43058, 'maximum_longitude': 175.46803, 'extracted_on': '2022-03-17T19:46:33+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/nz-waikato-sealink-pine-harbour-gtfs-1029.zip?alt=media
2305,East by West Ferry,NZ,Wellington,"{'minimum_latitude': -41.318803, 'maximum_latitude': -41.255483, 'minimum_longitude': 174.779321, 'maximum_longitude': 174.905407, 'extracted_on': '2024-11-28T18:37:37+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/nz-wellington-east-by-west-ferry-gtfs-2305.zip?alt=media
1132,Metlink,NZ,Wellington,"{'minimum_latitude': -41.34810413999999, 'maximum_latitude': -40.623161, 'minimum_longitude': 174.7220021, 'maximum_longitude': 175.6842552, 'extracted_on': '2022-03-22T15:00:57+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/nz-wellington-metlink-gtfs-1132.zip?alt=media
1985,Aeroexpreso,PE,,"{'minimum_latitude': -9.534557, 'maximum_latitude': -9.34748, 'minimum_longitude': -77.59924, 'maximum_longitude': -77.522786, 'extracted_on': '2024-02-07T04:23:53+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pe-aeroexpreso-gtfs-1985.zip?alt=media
2200,TMT Trujillo - Gerencia de Transporte,PE,Trujillo,"{'minimum_latitude': -8.2240322, 'maximum_latitude': -7.9920813, 'minimum_longitude': -79.1232817, 'maximum_longitude': -78.946644, 'extracted_on': '2024-11-18T19:45:31+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pe-trujillo-tmt-trujillo---gerencia-de-transporte-gtfs-2200.zip?alt=media
1106,"Manila Light Rail Transit Authority, LTFRB, Manila Metro Rail Transit Corporation, MARINA, Philippine National Railways, The Fort Bus",PH,Pambansang Punong Rehiyon,"{'minimum_latitude': None, 'maximum_latitude': None, 'minimum_longitude': None, 'maximum_longitude': None, 'extracted_on': '2022-03-17T23:56:37+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ph-pambansang-punong-rehiyon-manila-light-rail-transit-authority-gtfs-1106.zip?alt=media
1105,"HM Transport Inc. and Robinsons Malls, Froehlich Tours,RRCG Transport, Lingkod Pinoy Bus Liner, Inc., MetroExpress, Tas Trans",PH,,"{'minimum_latitude': None, 'maximum_latitude': None, 'minimum_longitude': None, 'maximum_longitude': None, 'extracted_on': '2022-03-17T23:56:36+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ph-unknown-hm-transport-inc-and-robinsons-malls-gtfs-1105.zip?alt=media
1269,Philippines,PH,,"{'minimum_latitude': 14.2502, 'maximum_latitude': 14.884, 'minimum_longitude': 120.9, 'maximum_longitude': 121.229, 'extracted_on': '2022-03-24T00:17:36+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ph-unknown-philippines-gtfs-1269.zip?alt=media
1151,Komunikacja Miejska Bielawa Dzierżoniów,PL,Dolnoslaskie,"{'minimum_latitude': 50.59326, 'maximum_latitude': 50.75193, 'minimum_longitude': 16.52527, 'maximum_longitude': 16.85735, 'extracted_on': '2022-03-23T18:33:03+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-dolnoslaskie-komunikacja-miejska-bielawa-dzierzoniow-gtfs-1151.zip?alt=media
1271,Komunikacja Miejska - Bolesławiec,PL,Dolnośląskie,"{'minimum_latitude': 51.23244, 'maximum_latitude': 51.52693, 'minimum_longitude': 15.46822, 'maximum_longitude': 15.6345, 'extracted_on': '2022-03-24T00:17:43+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-dolnoslaskie-komunikacja-miejska-boleslawiec-gtfs-1271.zip?alt=media
980,MPK Wrocław,PL,Dolnoslaskie,"{'minimum_latitude': 50.97974058, 'maximum_latitude': 51.265518, 'minimum_longitude': 16.695853, 'maximum_longitude': 17.2855453, 'extracted_on': '2022-03-17T18:54:56+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-dolnoslaskie-mpk-wroclaw-gtfs-980.zip?alt=media
979,Sevibus/DLA Długołęka,PL,Dolnośląskie,"{'minimum_latitude': 50.997837, 'maximum_latitude': 51.26444116, 'minimum_longitude': 16.7834535, 'maximum_longitude': 17.2855453, 'extracted_on': '2022-03-17T18:54:42+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-dolnoslaskie-sevibusdla-dlugoleka-gtfs-979.zip?alt=media
2089,Urząd Miasta Torunia (MZK Toruń),PL,Kujawsko-pomorskie,"{'minimum_latitude': 52.9263168359386, 'maximum_latitude': 53.134097, 'minimum_longitude': 18.479291, 'maximum_longitude': 18.9227700233459, 'extracted_on': '2024-08-19T17:46:10+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-kujawsko-pomorskie-miejski-zaklad-komunikacji-w-toruniu-mzk-torun-gtfs-2089.zip?alt=media
1009,ZDMiKP w Bydgoszczy,PL,Kujawsko-pomorskie,"{'minimum_latitude': 52.9702428137402, 'maximum_latitude': 53.2533038975773, 'minimum_longitude': 17.7953476459396, 'maximum_longitude': 18.25073, 'extracted_on': '2022-03-17T19:33:02+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-kujawsko-pomorskie-zdmikp-w-bydgoszczy-gtfs-1009.zip?alt=media
1013,Zarząd Transportu Miejskiego Lublin (ZTM Lublin),PL,Lubelskie,"{'minimum_latitude': 51.095910270835, 'maximum_latitude': 51.39875, 'minimum_longitude': 22.351028, 'maximum_longitude': 22.780059, 'extracted_on': '2022-03-17T19:33:26+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-lubelskie-zarzad-transportu-miejskiego-lublin-ztm-lublin-gtfs-1013.zip?alt=media
1908,Koleje Małopolskie,PL,Małopolskie,"{'minimum_latitude': 0.0, 'maximum_latitude': 50.5651847, 'minimum_longitude': 0.0, 'maximum_longitude': 21.4709081, 'extracted_on': '2023-05-05T17:44:01+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-malopolskie-koleje-malopolskie-gtfs-1908.zip?alt=media
1270,Zarząd Transportu Publicznego w Krakowie (ZTP Kraków),PL,Małopolskie,"{'minimum_latitude': 50.012338, 'maximum_latitude': 50.101977, 'minimum_longitude': 19.88192, 'maximum_longitude': 20.116968, 'extracted_on': '2022-04-19T13:28:31+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-malopolskie-mpk-sa-w-krakowie-gtfs-1270.zip?alt=media
1072,Wielicka Komunikacja Wewnątrzgminna,PL,Malopolskie,"{'minimum_latitude': 49.934878, 'maximum_latitude': 50.0149, 'minimum_longitude': 19.99935, 'maximum_longitude': 20.1152, 'extracted_on': '2022-03-17T20:34:47+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-malopolskie-wielicka-komunikacja-wewnatrzgminna-gtfs-1072.zip?alt=media
1326,Zarząd Transportu Publicznego w Krakowie (ZTP Kraków),PL,Małopolskie,"{'minimum_latitude': 49.902472, 'maximum_latitude': 50.2452, 'minimum_longitude': 19.583957, 'maximum_longitude': 20.3526, 'extracted_on': '2022-04-19T13:36:51+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-malopolskie-zarzad-transportu-publicznego-w-krakowie-ztp-krakow-gtfs-1326.zip?alt=media
1011,Koleje Mazowieckie (KM),PL,Mazowieckie,"{'minimum_latitude': 51.116035, 'maximum_latitude': 54.605926, 'minimum_longitude': 16.861922, 'maximum_longitude': 23.353566, 'extracted_on': '2022-03-17T19:33:15+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-mazowieckie-koleje-mazowieckie-km-gtfs-1011.zip?alt=media
1123,Komunikacja Miejska Łomianki,PL,Mazowieckie,"{'minimum_latitude': 52.321374, 'maximum_latitude': 52.3676929, 'minimum_longitude': 20.81735906974, 'maximum_longitude': 20.910699, 'extracted_on': '2022-03-22T14:58:41+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-mazowieckie-komunikacja-miejska-lomianki-gtfs-1123.zip?alt=media
1150,Komunikacja Miejska Płock,PL,Mazowieckie,"{'minimum_latitude': 52.40001, 'maximum_latitude': 52.7391306798103, 'minimum_longitude': 19.4006725, 'maximum_longitude': 20.1042322, 'extracted_on': '2022-03-23T18:33:00+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-mazowieckie-komunikacja-miejska-plock-gtfs-1150.zip?alt=media
2090,MZDiK Radom,PL,Mazowieckie,"{'minimum_latitude': 51.31018, 'maximum_latitude': 51.468, 'minimum_longitude': 21.03423, 'maximum_longitude': 21.32751, 'extracted_on': '2024-08-28T21:25:29+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-mazowieckie-mzdik-radom-gtfs-2090.zip?alt=media
